filename,bucket,correctness,expected,topCigarId,topBrand,topLine,confidence,visionBrand,visionLine,visionConfidence,usedSwap,latencyMs,candidateCount,top5,error
band-28b9e5fb11d2.jpg,auto-match,,,my-father-belicoso,My Father,My Father,0.98,My Father,,0.9,false,15125,15,"My Father My Father:0.98 | My Father Garcia & Garcia Robusto Deluxe:0.98 | My Father Garcia & Garcia Toro Deluxe:0.88 | Fonseca Arana:0.83 | A.J. Fernandez Brazil by AJ Fernandez:0.82",
band-2a10d78680c0.jpg,auto-match,,,padron-1964-anniversary-a,Padrón,1964 Anniversary A,0.98,Padron,Anniversary Series,1,false,4958,15,"Padrón 1964 Anniversary A:0.98 | Padrón 1926 Serie:0.98 | Padrón 1964 Anni.:0.98 | Padron 1964 Anniversary Series:0.75 | Padron 50Th Anniversary Limited Edition Natural:0.72",
band-2c763b4f3b9b.jpg,auto-match,,,montecristo-white-series-belicoso,Montecristo,White Series,0.99,MONTECRISTO,WHITE SERIES,1,false,8947,15,"Montecristo White Series:0.99 | Montecristo White Series:0.99 | Montecristo White Series:0.99 | Montecristo Montecristo:0.98 | Montecristo Montecristo:0.98",
band-2cbd440a420c.jpg,auto-match,,,ashton-virgin-sun-grown,Ashton,Virgin Sun Grown,0.99,ASHTON,VSG Virgin Sun Grown,1,false,13775,15,"Ashton Virgin Sun Grown:0.99 | Ashton Estate Sun Grown:0.98 | Ashton Aged Maduro:0.90 | Ashton Cabinet Selection:0.90 | Ashton Heritage Puro Sol:0.90",
band-2d4d5cdd5c9c.jpg,auto-match,,,davidoff-primeros,Davidoff,Primeros,0.98,Davidoff,,0.9,false,9917,15,"Davidoff Primeros:0.98 | Davidoff Oro Blanco:0.98 | Davidoff Nicaragua Series:0.83 | Davidoff Royal:0.83 | Davidoff Maduro Series:0.71",
band-2db3ae341f46.jpg,auto-match,,,la-galera-1936-box-pressed-chaveta-robusto,La Galera,1936 Box Pressed Chaveta Robusto,0.942,La Galera,Tabacalera Palma,0.9,false,10537,15,"La Galera 1936 Box Pressed Chaveta Robusto:0.94 | La Galera 1936 Box Pressed El Lector:0.94 | La Galera 1936 Box Pressed Pegador:0.94 | La Galera 1936 Box Pressed Cortador:0.94 | La Galera 1936 Box Pressed Cabeza Caracol:0.94",
band-2dd00bad2c42.jpg,auto-match,,,punch-rare-corojo-25th-anniversary,Punch,Rare Corojo 25th Anniversary,0.99,Punch,Rare Corojo,0.9,false,9394,15,"Punch Rare Corojo 25th Anniversary:0.99 | Punch Rare Corojo 25th Anniversary:0.99 | Punch Rare Corojo El Diablo:0.99 | Punch Rare Corojo El Diablo:0.99 | Punch Rare Corojo El Diablo:0.99",
band-2e7d5ed8d0ea.jpg,auto-match,,,cohiba-robusto-royal,Cohiba,Robusto Royal,0.98,COHIBA,BLUE,1,false,9503,15,"Cohiba Robusto Royal:0.98 | Cohiba Robusto:0.75 | Cohiba Puro Dominicana:0.75 | Cohiba Blue 7x70:0.64 | Cohiba Blue:0.58",
band-2facdfbf0d68.jpg,auto-match,,,e-p-carrillo-pledge-connecticut-habano,E.P. Carrillo,Pledge,0.99,E.P. Carrillo,Pledge,0.9,false,8505,15,"E.P. Carrillo Pledge:0.99 | E.P. Carrillo Pledge Of Allegiance:0.99 | E.P. Carrillo Pledge Of Allegiance 2024 Salomon:0.99 | E.P. Carrillo Pledge Of Allegiance 2024 Toro:0.99 | E.P. Carrillo Pledge Of Allegiance 2025 Rockets:0.99",
band-3073f024b546.jpg,auto-match,,,padron-1964-anni-belicoso,Padrón,1964 Anni.,0.99,Padron,1964 Anniversary Series,1,false,5039,15,"Padrón 1964 Anni.:0.99 | Padrón 1964 Anniversary A:0.98 | Padrón 1926 Serie:0.98 | Camacho Pre-Embargo Toro:0.82 | Fonseca Arana:0.81",
band-319850ac6230.jpg,auto-match,,,atabey,Atabey,,0.98,ATABEY,,1,false,9207,15,"Atabey :0.98 | Atabey Benditos:0.98 | Atabey Brujos:0.98 | Atabey Delirios:0.98 | Atabey Dioses:0.98",
band-31dd2331eb34.jpg,auto-match,,,liga-privada-unico-papas-fritas,Drew Estate,Liga Privada Papas Fritas,0.98,Drew Estate,Liga Privada No. 9 Oscuro,0.9,false,8264,15,"Drew Estate Liga Privada Papas Fritas:0.98 | Drew Estate Liga Privada Unico Dirty Rat:0.98 | Drew Estate Liga Privada Unico Nasty Fritas:0.98 | Drew Estate Liga Privada Unico L40 Lancero:0.98 | Drew Estate Liga Privada Unico Feral Flying Pig:0.98",
band-323288fea02e.jpg,ambiguous,,,rocky-patel-vintage-1990,Rocky Patel,Vintage 1990,0.757,Rocky Patel,Vintage 1990,1,false,10505,15,"Rocky Patel Vintage 1990:0.76 | Rocky Patel Vintage 1990:0.76 | Rocky Patel Vintage 1990:0.76 | Rocky Patel Vintage 1990:0.76 | Rocky Patel Vintage 1990:0.76",
band-325cdc449281.jpg,auto-match,,,rojas-breakfast-tacos,Rojas,Breakfast Tacos,0.99,ROJAS,BREAKFAST TACOS,0.9,false,7006,15,"Rojas Breakfast Tacos:0.99 | Rojas Breakfast Tacos Maduro:0.99 | Rojas Breakfast Tacos Sumatra:0.99 | Rojas Breakfast Tacos Connecticut:0.99 | Rojas Breakfast Tacos Petit Salomon Sumatra:0.99",
band-32f8a1aed0b3.jpg,auto-match,,,plasencia-alma-del-fuego,Plasencia,Alma del Fuego,0.99,PLASENCIA,ALMA DEL FUEGO,1,false,10167,15,"Plasencia Alma del Fuego:0.99 | Plasencia Alma Del Fuego Special Edition Ometepe:0.99 | Plasencia Alma Del Fuego Concepcion – Toro:0.99 | Plasencia Alma Del Fuego Flama – Panetela:0.99 | Plasencia TAA Alma Del Fuego Cortez:0.99",
band-331ed1fc7138.jpg,ambiguous,,,plasencia-alma-fuerte-sixto-ii,Plasencia,Alma Fuerte Sixto II,0.679,PLASENCIA,RESERVA ORIGINAL,1,false,9598,15,"Plasencia Alma Fuerte Sixto II:0.68 | Alma Fuerte Natural Eduardo I:0.68 | Plasencia Alma Fuerte Natural Robustus II:0.67 | Alma Del Fuego Flama:0.67 | Alma Del Campo Tribu:0.67",
band-3356f72455f7.jpg,auto-match,,,atabey,Atabey,,0.948,ATABEY,,0.9,false,7615,15,"Atabey :0.95 | Atabey Benditos:0.95 | Atabey Brujos:0.95 | Atabey Delirios:0.95 | Atabey Dioses:0.95",
band-348ff3a02573.jpg,auto-match,,,alfonso-gran-seleccion,Alfonso,Gran Seleccion,0.99,Alfonso,Gran Selección,0.9,false,9094,15,"Alfonso Gran Seleccion:0.99 | Alfonso Gran Seleccion Enormes:0.99 | Alfonso Gran Seleccion Estelares:0.99 | Alfonso Gran Seleccion Exclusivos:0.99 | Alfonso Gran Seleccion Preciosos:0.99",
band-34ed8b96594e.jpg,ambiguous,,,foundation-cigar-co-menelik-petite-robusto,Foundation Cigar Co.,Menelik Petite Robusto,0.694,,,0.5,false,7517,10,"Foundation Cigar Co. Menelik Petite Robusto:0.69 | Foundation Cigar Co. Menelik Petite Robusto:0.69 | CAO Arcana Stokk:0.67 | Room 101 Master Collection One:0.66 | Room 101 Master Collection One Papi Chulo:0.66",
band-3507969342bd.jpg,auto-match,,,byron-reserva-3-anos,Byron,Reserva 3 Años,0.99,BYRON,RESERVA 3 AÑOS,1,false,5233,10,"Byron Reserva 3 Años:0.99 | Byron Reserva 4 Años:0.98 | Byron Reserva 5 Años:0.98 | Byron 20Th Century Venecianos:0.84 | Byron 1850:0.72",
band-359566063ec6.jpg,auto-match,,,rough-rider-sweets-maduro,Rough Rider,Sweets Maduro,0.99,Rough Rider,Sweet,0.7,false,14837,15,"Rough Rider Sweets Maduro:0.99 | Rough Rider Sweets Gordo Maduro:0.99 | Rough Rider Sweets Torpedo Maduro:0.99 | Rough Rider Sweets Maduro Robusto:0.99 | Rough Rider Sweets Maduro Torpedo:0.99",
band-366e3ff3d5ec.jpg,ambiguous,,,l-atelier-extension-de-la-racine-er16,L'Atelier,Extension De La Racine Er16,0.628,Rocky Patel,Vintage 1999 Connecticut,1,false,8810,15,"L'Atelier Extension De La Racine Er16:0.63 | L'Atelier Extension De La Racine Er17:0.63 | Fonseca Arana:0.62 | Caribe Deluxe:0.62 | Asylum 867 Auntie 38X7:0.62",
band-3685cae2fa13.jpg,auto-match,,,padron-1964-anni-belicoso,Padrón,1964 Anni.,0.99,Padron,1964 Anniversary Series,1,false,5480,15,"Padrón 1964 Anni.:0.99 | Padrón 1964 Anniversary A:0.98 | Padrón 1926 Serie:0.97 | G.A.R. By George Rico:0.88 | G.A.R. Red By George Rico:0.88",
band-36bc89688cf4.jpg,auto-match,,,red-meat-lovers-by-dunbarton-fritanga,Dunbarton Tobacco & Trust,Red Meat Lovers Fritanga,0.98,Red Meat Lover,,1,false,12478,15,"Dunbarton Tobacco & Trust Red Meat Lovers Fritanga:0.98 | Dunbarton Tobacco & Trust Red Meat Lovers Porterhouse:0.98 | Dunbarton Tobacco & Trust Red Meat Lovers Ribeye:0.98 | Dunbarton Tobacco & Trust Red Meat Lovers Beef Stick:0.94 | Dunbarton Tobacco & Trust Red Meat Lovers Filet Mignon:0.94",
band-36e45e2ae9f8.jpg,auto-match,,,atabey,Atabey,,0.948,ATABEY,,0.9,false,7324,15,"Atabey :0.95 | Atabey Benditos:0.95 | Atabey Brujos:0.95 | Atabey Delirios:0.95 | Atabey Dioses:0.95",
band-38466064da2d.jpg,auto-match,,,odyssey-connecticut,Odyssey,Connecticut,0.99,ODYSSEY,CONNECTICUT,0.9,false,3930,15,"Odyssey Connecticut:0.99 | Accomplice Connecticut:0.99 | CAO Odyssey:0.82 | Odyssey Coffee:0.74 | Odyssey Full:0.74",
band-386d808a589e.jpg,auto-match,,,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,0.99,Arturo Fuente,Gran Reserva,1,false,10372,15,"Arturo Fuente Gran Reserva Rothschild Natural:0.99 | Arturo Fuente Gran Reserva Cuban Corona Natural:0.99 | Arturo Fuente Gran Reserva Petit Corona Natural:0.99 | Arturo Fuente Fuente Fuente OpusX:0.98 | Arturo Fuente Fuente Fuente OpusX:0.98",
band-38a5db2ad838.jpg,auto-match,,,arturo-fuente-hemingway-natural,Arturo Fuente,Hemingway Natural,0.98,Arturo Fuente,Special Selection,0.8,false,8073,15,"Arturo Fuente Hemingway Natural:0.98 | Arturo Fuente Unnamed Reserve:0.98 | Arturo Fuente Unnamed Reserva 2015:0.98 | Arturo Fuente Fuente Opus X Forbidden X TAA:0.83 | Arturo Fuente Sun Grown Double Chateau Fuente:0.75",
band-3ca42cbb417d.jpg,auto-match,,,rocky-patel-emerald,Rocky Patel,Emerald,0.99,Rocky Patel,Emerald,0.9,false,4908,15,"Rocky Patel Emerald:0.99 | Rocky Patel Emerald:0.99 | Rocky Patel Emerald:0.99 | Rocky Patel Rocky Patel:0.98 | Rocky Patel Rocky Patel:0.98",
band-3e3722404dc0.jpg,auto-match,,,plasencia-alma-fuerte,Plasencia,Alma Fuerte,0.99,PLASENCIA,ALMA FUERTE,1,false,9216,15,"Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte Robustus I:0.99 | Plasencia Alma Fuerte Sixto Ii Hexagon:0.99 | Plasencia Alma Fuerte Nestor IV Toro:0.99",
band-3e9748c31e3b.jpg,ambiguous,,,baccarat-nicaragua,Baccarat,Nicaragua,0.842,BACCARAT,DOLCE FAR NIENTE,1,false,8366,15,"Baccarat Nicaragua:0.84 | Altezas Reales 1871:0.72 | Altezas Reales 1871:0.72 | Altezas Reales 1871:0.72 | Baccarat Casino Vintage Brillantes:0.72",
band-3ebbae269c8d.jpg,auto-match,,,crux-epicure-habano,Crux,Epicure Habano,0.891,CRUX,EPICURE,1,false,10138,15,"Crux Epicure Habano:0.89 | Crux Epicure Habano:0.89 | Crux Epicure Habano:0.89 | Crux Epicure Habano:0.89 | Crux Epicure Habano:0.89",
band-3ef94e1e8a4d.jpg,auto-match,,,davidoff-winston-churchill-late-hour-toro,Davidoff,Winston Churchill Late Hour,0.99,Davidoff,Late Hour,1,false,8654,15,"Davidoff Winston Churchill Late Hour:0.99 | Davidoff Winston Churchill Late Hour:0.99 | Davidoff Winston Churchill Late Hour:0.99 | Davidoff Winston Churchill Late Hour:0.99 | Davidoff Winston Churchill Late Hour:0.99",
band-3f102f234bcc.jpg,auto-match,,,byron-reserva-4-anos,Byron,Reserva 4 Años,0.99,BYRON,RESERVA 4 AÑOS,1,false,4052,15,"Byron Reserva 4 Años:0.99 | Byron Reserva 3 Años:0.98 | Byron Reserva 5 Años:0.98 | Byron 20Th Century Venecianos:0.84 | Byron 1850:0.72",
band-3f1592f37510.jpg,auto-match,,,la-palina-1948,La Palina,1948,0.99,LA PALINA,1948,0.9,false,4143,15,"La Palina 1948:0.99 | Padilla 1948:0.89 | La Palina Black Label:0.74 | La Palina Black Label:0.74 | La Palina Black Label:0.74",
band-4007f90c9bae.jpg,auto-match,,,el-septimo-empress-of-sheba-toro,El Septimo,Empress Of Sheba Toro,0.99,El Septimo,Empress of Sheba,1,false,4858,15,"El Septimo Empress Of Sheba Toro:0.99 | El Septimo Sacred Arts Collection Michelangelo:0.96 | El Septimo Sacred Arts Collection Raphael:0.96 | El Septimo Luxus Collection Rebelde Blue:0.96 | El Septimo Sacred Arts Collection Botticelli:0.96",
band-41a66454fa52.jpg,auto-match,,,plasencia-alma-del-campo-madrono-gordo,Plasencia,Alma Del Campo Madrono – Gordo,0.99,PLASENCIA,ALMA DEL CAMPO,1,false,10702,15,"Plasencia Alma Del Campo Madrono – Gordo:0.99 | Plasencia Alma Del Campo Travesia – Toro:0.99 | Plasencia Alma Del Campo Guajiro – Robusto Gordo:0.99 | Plasencia Alma del Campo:0.76 | Plasencia Alma del Campo:0.76",
band-41baeace6806.jpg,auto-match,,,my-father-belicoso,My Father,My Father,0.98,My Father,Promesa,0.9,false,8286,15,"My Father My Father:0.98 | My Father La Promesa:0.76 | My Father La Promesa:0.76 | My Father La Promesa:0.76 | My Father La Promesa:0.76",
band-42425a1e4093.jpg,auto-match,,,plasencia-reserva-original-organica-nesticos,Plasencia,Reserva Original,0.99,PLASENCIA,RESERVA ORIGINAL,0.9,false,9832,15,"Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99",
band-44005746000d.jpg,auto-match,,,a-j-fernandez-fernandez-dias-de-gloria-brazil-robusto,A.J. Fernandez,Fernandez Dias De Gloria Brazil Robusto,0.99,Dias de Gloria,Brazil,1,false,9533,15,"A.J. Fernandez Fernandez Dias De Gloria Brazil Robusto:0.99 | A.J. Fernandez Dias de Gloria Brazil Toro:0.99 | A.J. Fernandez Dias De Gloria Brazil Corona:0.99 | A.J. Fernandez Dias de Gloria Brazil Figurado:0.99 | A.J. Fernandez Dias De Gloria:0.98",
band-44f300b8e790.jpg,auto-match,,,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,0.99,MONTECRISTO,CLASSIC SERIES,1,false,11366,15,"Montecristo Classic Series:0.99 | Montecristo Montecristo:0.98 | Montecristo Montecristo:0.98 | Montecristo Monte:0.98 | Montecristo By Montecristo:0.98",
band-4544aee7cd77.jpg,ambiguous,,,plasencia-cosecha-149,Plasencia,Cosecha 149,0.842,PLASENCIA,COSECHA 149,1,false,10443,15,"Plasencia Cosecha 149:0.84 | Plasencia Cosecha 149:0.84 | Plasencia Cosecha 149:0.84 | Plasencia Cosecha 149:0.84 | Plasencia Cosecha 149:0.84",
band-45548ca3706e.jpg,ambiguous,,,foundation-cigar-co-menelik-petite-robusto,Foundation Cigar Co.,Menelik Petite Robusto,0.646,Not a cigar band,,0,false,6736,12,"Foundation Cigar Co. Menelik Petite Robusto:0.65 | Foundation Cigar Co. Menelik Petite Robusto:0.65 | CAO Arcana Stokk:0.61 | Schöelen Originell Churchill:0.59 | Asylum 867 Midnight Oil:0.59",
band-45cfdd36b403.jpg,auto-match,,,roma-craft-craft,RoMa Craft,Craft,0.98,ROMA CRAFT,AL PASTOR,0.9,false,8751,15,"RoMa Craft Craft:0.98 | RoMa Craft Baka Acephalous:0.98 | RoMa Craft Craft Baka Poki:0.98 | RoMa Craft Craft Baka Pygmy:0.98 | RoMa Craft Craft Baka Yelli:0.98",
band-462773f5e9b7.jpg,auto-match,,,enclave-broadleaf-belicoso,A.J. Fernandez,Enclave Broadleaf Belicoso,0.99,ENCLAVE,BROADLEAF,1,false,9201,15,"A.J. Fernandez Enclave Broadleaf Belicoso:0.99 | A.J. Fernandez Enclave Broadleaf Robusto:0.99 | A.J. Fernandez Enclave Broadleaf Churchill:0.99 | Camacho Broadleaf:0.99 | A.J. Fernandez Enclave:0.98",
band-4673122b3e39.jpg,auto-match,,,oliva-serie-v-melanio,Oliva,Serie V Melanio,0.99,OLIVA,Serie V Melanio Gran Reserva Limitada,1,false,9917,15,"Oliva Serie V Melanio:0.99 | Oliva Serie V Melanio:0.99 | Oliva Serie V Melanio:0.99 | Oliva Serie V Melanio:0.99 | Oliva Serie V Melanio:0.99",
band-47437dc04f00.jpg,auto-match,,,ashton-estate-sun-grown,Ashton,Estate Sun Grown,0.99,ASHTON,Estate Sun Grown,1,false,13346,15,"Ashton Estate Sun Grown:0.99 | Ashton Virgin Sun Grown:0.98 | Ashton Aged Maduro:0.90 | Ashton Cabinet Selection:0.90 | Ashton Heritage Puro Sol:0.90",
band-481685ccf842.jpg,auto-match,,,liga-privada-unico-papas-fritas,Drew Estate,Liga Privada Papas Fritas,0.98,Drew Estate,Liga Privada No. 9 Oscuro,0.9,false,22599,15,"Drew Estate Liga Privada Papas Fritas:0.98 | Drew Estate Liga Privada Unico Nasty Fritas:0.98 | Drew Estate Liga Privada Unico L40 Lancero:0.98 | Drew Estate Liga Privada Unico Feral Flying Pig:0.98 | Drew Estate Liga Privada Unico Dirty Rat:0.98",
band-48ad72b52f3c.jpg,auto-match,,,highclere-castle-senetjer-perfecto,Highclere Castle,Senetjer Perfecto,0.98,Highclere Castle,,0.9,false,8322,15,"Highclere Castle Senetjer Perfecto:0.98 | Foundation Cigar Co. Highclere Castle:0.98 | Highclere Castle Victorian:0.98 | Highclere Castle Edwardian:0.98 | Highclere Castle Victorian:0.98",
band-498d36fbbd03.jpg,auto-match,,,fonseca-edition-mx-toro-gordo,Fonseca,Edition Mx Toro Gordo,0.99,Fonseca,Edition MX,0.9,false,4723,15,"Fonseca Edition Mx Toro Gordo:0.99 | Fonseca Fonseca:0.98 | Fonseca Belicoso:0.94 | Fonseca Cedros:0.94 | Fonseca Cosacos:0.94",
band-49c19dd06698.jpg,auto-match,,,cao-surplus-shade,CAO,Surplus Shade,0.99,CAO,Surplus Shade,1,false,5057,15,"CAO Surplus Shade:0.99 | CAO Surplus:0.99 | CAO Surplus Maduro:0.98 | CAO Surplus Sweet:0.98 | CAO Surplus Sweet:0.98",
band-49d8d278799f.jpg,auto-match,,,rocky-patel-sun-grown-maduro,Rocky Patel,Sun Grown Maduro,0.99,Rocky Patel,Sun Grown Maduro,0.9,false,7578,15,"Rocky Patel Sun Grown Maduro:0.99 | Rocky Patel Sun Grown Maduro Robusto:0.99 | Rocky Patel Sun Grown Maduro Sixty:0.99 | Rocky Patel Rocky Patel:0.98 | Rocky Patel Rocky Patel:0.98",
band-4a6b9bebc8c7.jpg,auto-match,,,rocky-patel-decade-10th-anniversary-cigar,Rocky Patel,Decade 10th Anniversary Cigar,0.99,Rocky Patel,Decade,0.8,false,9921,15,"Rocky Patel Decade 10th Anniversary Cigar:0.99 | Rocky Patel Decade Cameroon:0.99 | Rocky Patel Rocky Patel:0.98 | Rocky Patel Decade:0.84 | Rocky Patel Decade Emperor:0.84",
band-4b03497b7814.jpg,ambiguous,,,ashton-virgin-sun-grown,Ashton,Virgin Sun Grown,0.763,ASHTON,,1,false,7766,15,"Ashton Virgin Sun Grown:0.76 | Ashton Cabinet Selection:0.76 | Ashton Heritage Puro Sol:0.76 | Fonseca Arana:0.68 | La Instructora Delicado Churchill:0.68",
band-4c5cba9de91f.jpg,auto-match,,,my-father-le-bijou-1922-100-anos,My Father,Le Bijou 1922 100 Anos,0.99,My Father,Le Bijou 1922,1,false,8533,15,"My Father Le Bijou 1922 100 Anos:0.99 | My Father Le Bijou 1922:0.76 | My Father Le Bijou 1922:0.76 | My Father Le Bijou 1922:0.76 | My Father Le Bijou 1922:0.76",
band-4c815f968b5b.jpg,auto-match,,,byron-reserva-3-anos,Byron,Reserva 3 Años,0.99,BYRON,RESERVA,0.9,false,4936,15,"Byron Reserva 3 Años:0.99 | Byron Reserva 4 Años:0.99 | Byron Reserva 5 Años:0.99 | Byron 1850:0.74 | Byron 1850 No.1:0.74",
band-4d92fb26de83.jpg,auto-match,,,liga-privada-no-9,Drew Estate,Liga Privada No. 9,0.99,Liga Privada,No. 9,0.9,false,3993,15,"Drew Estate Liga Privada No. 9:0.99 | Drew Estate Liga Privada 10 Aniversario:0.95 | Aladino Declaration:0.65 | Drew Estate 2:0.64 | Drew Estate Liga Privada No. 9:0.64",
band-4e211d510fb2.jpg,auto-match,,,my-father-la-gran-oferta,My Father,La Gran Oferta,0.99,My Father,La Gran Oferta,1,false,16715,15,"My Father La Gran Oferta:0.99 | My Father My Father:0.98 | My Father La Gran Oferta:0.76 | My Father La Gran Oferta:0.76 | My Father La Gran Oferta:0.76",
band-4f460df93e94.jpg,auto-match,,,plasencia-alma-fuerte,Plasencia,Alma Fuerte,0.99,PLASENCIA,ALMA FUERTE,1,false,10683,15,"Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte Robustus I:0.99 | Plasencia Alma Fuerte Robustus:0.99 | Plasencia Alma Fuerte Sixto Ii Hexagon:0.99",
band-5026718e8147.jpg,ambiguous,,,olmec-maduro,Olmec,Maduro,0.613,OLMEC,,0.9,false,10170,15,"Olmec Maduro:0.61 | Foundation Olmec Claro Grande:0.59 | Foundation Olmec Claro Robusto:0.59 | Foundation Olmec Claro:0.59 | Foundation Olmec Maduro:0.59",
band-50ccdf0a896c.jpg,auto-match,,,montecristo-1935-anniversary-nicaragua-no-2,Montecristo,1935 Anniversary Nicaragua,0.99,MONTECRISTO,1935 ANNIVERSARY NICARAGUA SERIES,1,false,11636,15,"Montecristo 1935 Anniversary Nicaragua:0.99 | Montecristo Nicaragua:0.99 | Montecristo 1935 Anniversary Nicaragua Espeso:0.98 | Montecristo 1935 Anniversary Nicaragua:0.84 | Montecristo 1935 Anniversary Nicaragua:0.84",
band-53294edfbb4f.jpg,ambiguous,,,gurkha-royal-challenge-maduro,Gurkha,Royal Challenge Maduro,0.55,"Unclear, possibly Gurkha",,0.3,false,7193,15,"Gurkha Royal Challenge Maduro:0.55 | La Instructora Box Pressed:0.51 | La Instructora Box Pressed 1:0.51 | La Instructora Box Pressed 2:0.51 | La Instructora Box Pressed 3:0.51",
band-536699bf2f75.jpg,auto-match,,,rocky-patel-special-reserve-sun-grown-maduro,Rocky Patel,Special Reserve Sun Grown Maduro,0.99,Rocky Patel,Special Reserve Sun Grown Maduro,0.9,false,5754,15,"Rocky Patel Special Reserve Sun Grown Maduro:0.99 | Rocky Patel Special Reserve Sun Grown Maduro:0.99 | Rocky Patel Special Reserve Sun Grown Maduro:0.99 | Rocky Patel Rocky Patel:0.98 | Rocky Patel Rocky Patel:0.98",
band-558446645fb0.jpg,ambiguous,,,man-o-war-virtue,Man O' War,Virtue,0.606,VIRTUE,,0.8,false,8085,12,"Man O' War Virtue:0.61 | G.A.R. By George Rico:0.55 | G.A.R. Red By George Rico:0.55 | RoMa Craft Craft Intemperance Ec Xviii Virtue:0.44 | La Instructora Delicado Churchill:0.37",
band-5638741ddff1.jpg,auto-match,,,padron-1964-anni-belicoso,Padrón,1964 Anni.,0.99,Padron,1964 Anniversary Series,1,false,5367,15,"Padrón 1964 Anni.:0.99 | Padrón 1964 Anniversary A:0.98 | Padrón 1926 Serie:0.97 | Warped Nicotina:0.67 | Kafie 1901 Natural:0.66",
band-56be67005079.jpg,ambiguous,,,alfonso-gran-seleccion-preciosos,Alfonso,Gran Seleccion Preciosos,0.789,OSO,PRECIOSOS,0.7,false,9424,15,"Alfonso Gran Seleccion Preciosos:0.79 | CAO Arcana Stokk:0.57 | Oscar Valladares Super Fly:0.56 | Oscar Valladares Super Fly:0.56 | Oscar Valladares Super Fly:0.56",
band-5725f4f8f421.jpg,auto-match,,,the-tabernacle-havana-seed-ct-142,The Tabernacle,Havana Seed CT 142,0.98,TABERNACLE,HAVANA SEED CT. NO. 142,0.9,false,10019,15,"The Tabernacle Havana Seed CT 142:0.98 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.98 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.98 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.98 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.98",
band-5754928e9f35.jpg,auto-match,,,byron-reserva-5-anos,Byron,Reserva 5 Años,0.99,BYRON,RESERVA 5 AÑOS,1,false,4425,15,"Byron Reserva 5 Años:0.99 | Byron Reserva 3 Años:0.98 | Byron Reserva 4 Años:0.98 | Byron 20Th Century Venecianos:0.84 | Byron 1850:0.72",
band-5782012faa92.jpg,ambiguous,,,olmec-maduro,Olmec,Maduro,0.777,OLMEC,,1,false,10028,15,"Olmec Maduro:0.78 | Foundation Cigar Co. Olmec:0.73 | Olmec Corona Gorda Maduro:0.72 | Olmec Gordo Maduro:0.72 | Olmec Gordo Claro:0.72",
band-57879b094606.jpg,ambiguous,,,dunbarton-tobacco-trust-umbagog-bronzeback-robusto,Dunbarton Tobacco & Trust,Umbagog Bronzeback Robusto,0.656,MBAGO,,0.7,false,8331,10,"Dunbarton Tobacco & Trust Umbagog Bronzeback Robusto:0.66 | Tiago Clasico Natural:0.59 | Tiago Clasico Natural Toro:0.59 | Tiago Clasico Maduro:0.51 | Tiago Clasico Maduro Toro:0.51",
band-58411eb580d5.jpg,ambiguous,,,camacho-pre-embargo-toro,Camacho,Pre-Embargo Toro,0.709,Not a cigar band,,0,false,8918,12,"Camacho Pre-Embargo Toro:0.71 | Diesel Esteli Puro:0.70 | Diesel Esteli Puro:0.70 | Black Label Lawless Churchill:0.69 | Black Label Trading Co. Label Lawless Churchill:0.69",
band-584cd6ab579f.jpg,auto-match,,,alfonso-gran-seleccion-estelares,Alfonso,Gran Seleccion Estelares,0.99,Alfonso,Estelares,0.9,false,4985,15,"Alfonso Gran Seleccion Estelares:0.99 | Alfonso Gran Seleccion:0.98 | Alfonso Gran Seleccion Enormes:0.98 | Alfonso Gran Seleccion Exclusivos:0.98 | Alfonso Gran Seleccion Preciosos:0.98",
band-58fb96c1b244.jpg,auto-match,,,plasencia-cosecha-151-la-musica,Plasencia,Cosecha 151 La Musica,0.99,PLASENCIA,COSECHA 151,1,false,9901,15,"Plasencia Cosecha 151 La Musica:0.99 | Plasencia Cosecha 151 La Tradicion:0.99 | Plasencia Cosecha 151:0.84 | Plasencia Cosecha 151:0.84 | Plasencia Cosecha 151:0.84",
band-597548d665ac.jpg,auto-match,,,montecristo-1935-anniversary-nicaragua,Montecristo,1935 Anniversary Nicaragua,0.99,MONTECRISTO,1935 ANNIVERSARY NICARAGUA SERIES,1,false,11783,15,"Montecristo 1935 Anniversary Nicaragua:0.99 | Montecristo 1935 Anniversary Nicaragua:0.99 | Montecristo 1935 Anniversary Nicaragua:0.99 | Montecristo 1935 Anniversary Nicaragua:0.99 | Montecristo 1935 Anniversary Nicaragua:0.99",
