photo_id,bucket,confidence,vision_brand,vision_line,cf_top_slug,cf_brand,cf_line,brand_agree,expected_slug
band-60d058e23a58.jpg,auto-match,0.99,BOLIVAR,ANIVERSARIO,bolivar-aniversario,Bolivar,Aniversario,brand-agree,bolivar-aniversario
band-63a71325ecf8.jpg,auto-match,0.98,God of Fire,KBP Special Reserve,god-of-fire-by-don-carlos,God of Fire,God of Fire,brand-agree,god-of-fire-by-don-carlos
band-63c54a40eb78.jpg,auto-match,0.99,HIGHCLERE CASTLE,Victorian,highclere-castle-victorian-robusto,Highclere Castle,Victorian,brand-agree,highclere-castle-victorian-robusto
band-63cbc52c9cfc.jpg,auto-match,0.99,Tatuaje,Tuxtla,tatuaje-avion-13-tuxtla,Tatuaje,Avion 13 Tuxtla,brand-agree,tatuaje-avion-13-tuxtla
band-6427551a8fa1.jpg,auto-match,0.99,Padrón,1964 Anniversary Series,padron-1964-anni-belicoso,Padrón,1964 Anni.,brand-agree,padron-1964-anni-belicoso
band-645f037002c0.jpg,auto-match,0.99,Rocky Patel,Vintage 1990,rocky-patel-vintage-1990,Rocky Patel,Vintage 1990,brand-agree,rocky-patel-vintage-1990
band-664ff641df9e.jpg,auto-match,0.99,MONTECRISTO,WHITE SERIES,montecristo-white-series-belicoso,Montecristo,White Series,brand-agree,montecristo-white-series-belicoso
band-669a27a48f69.jpg,auto-match,0.99,MONTECRISTO,CLASSIC SERIES,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,brand-agree,montecristo-classic-series-corona-5-5-44
band-670a5079ad7c.jpg,ambiguous,0.838,"Unclear, possibly ""LUCI""",,private-stock,Private,Stock,brand-DIFF,private-stock
band-67259da0d17d.jpg,auto-match,0.99,Man O' War,Virtue,man-o-war-virtue,Man O' War,Virtue,brand-agree,man-o-war-virtue
band-680271e09409.jpg,ambiguous,0.759,Corojo,,2012-by-oscar-sixty-corojo,2012,Sixty Corojo,brand-DIFF,2012-by-oscar-sixty-corojo
band-698ca4866785.jpg,auto-match,0.99,ROJAS,BREAKFAST TACO,rojas-breakfast-tacos,Rojas,Breakfast Tacos,brand-agree,rojas-breakfast-tacos
band-6a13ecde0749.jpg,auto-match,0.98,MAYFLOWER,,mayflower-dusk-toro,Mayflower,Dusk,brand-agree,mayflower-dusk-toro
band-6a36fc716a4d.jpg,ambiguous,0.752,,,gurkha-park-avenue,Gurkha,Park Avenue,,gurkha-park-avenue
band-6be22b6b313b.jpg,auto-match,0.99,JOYA DE NICARAGUA,CLÁSICO MEDIO SIGLO,cohiba-medio-siglo,Cohiba,Medio Siglo,brand-DIFF,cohiba-medio-siglo
band-6e3115442ccc.jpg,auto-match,0.99,Jaime Garcia,Reserva Especial,jaime-garcia-reserva-especial-churchill-connecticut,Jaime Garcia,Reserva Especial Churchill Connecticut,brand-agree,jaime-garcia-reserva-especial-churchill-connecticut
band-6ec0a26850fa.jpg,auto-match,0.99,Padron,Family Reserve,padron-family-reserve,Padrón,Family Reserve,brand-DIFF,padron-family-reserve
band-714defcef2d4.jpg,auto-match,0.99,Plasencia,Alma Fuerte,plasencia-alma-fuerte,Plasencia,Alma Fuerte,brand-agree,plasencia-alma-fuerte
band-71b6e42ef9fb.jpg,auto-match,0.99,Nub,Nuance,nub-nuance-triple-roast,Nub,Nuance Triple Roast,brand-agree,nub-nuance-triple-roast
band-71e147bf6850.jpg,auto-match,0.934,ATABEY,,atabey,Atabey,,brand-agree,atabey
band-722471ebcb71.jpg,ambiguous,0.842,OLIVA,Serie V Melanio Gran Reserva Limitada,oliva-serie-v-melanio,Oliva,Serie V Melanio,brand-agree,oliva-serie-v-melanio
band-7229f90026e9.jpg,auto-match,0.99,Rough Rider,Sweets,rough-rider-sweets-robusto,Rough Rider,Sweets,brand-agree,rough-rider-sweets-robusto
band-7326bdc92d57.jpg,auto-match,0.99,ASHTON,Estate Sun Grown,ashton-estate-sun-grown,Ashton,Estate Sun Grown,brand-agree,ashton-estate-sun-grown
band-7358a4a776dd.jpg,ambiguous,0.707,Linaje,Corojo,carlos-torano-exodus-gold-1959-churchill,Carlos Torano,Exodus Gold 1959 Churchill,brand-DIFF,carlos-torano-exodus-gold-1959-churchill
band-73931c10b210.jpg,low-confidence,0.416,Image is too blurry to identify a brand.,,liga-privada-unico-bakkwa,Drew Estate,Liga Privada Unico Bakkwa,brand-DIFF,liga-privada-unico-bakkwa
band-73cd8cddfd09.jpg,auto-match,0.891,The Wise Man,,foundation-cigar-co-the-wise-man-maduro,Foundation Cigar Co.,The Wise Man Maduro,brand-DIFF,foundation-cigar-co-the-wise-man-maduro
band-743fd68f13b5.jpg,ambiguous,0.545,BLACK DIAMOND,,fonseca-arana,Fonseca,Arana,brand-DIFF,fonseca-arana
band-74f2a6436b8d.jpg,auto-match,0.98,Flor de Oliva,,flor-de-las-antillas-oliva-gold,Oliva,Flor de Oliva Gold,brand-agree,flor-de-las-antillas-oliva-gold
band-760b295a8e98.jpg,auto-match,0.99,Joya de Nicaragua,Cinco de Cinco,joya-de-nicaragua-cinco-de-cinco,Joya de Nicaragua,Cinco de Cinco,brand-agree,joya-de-nicaragua-cinco-de-cinco
band-76792efc3a3b.jpg,auto-match,0.99,Drew Estate,Liga Privada,liga-privada-unico-l40-lancero,Drew Estate,Liga Privada Unico L40 Lancero,brand-agree,liga-privada-unico-l40-lancero
band-792eedcc4119.jpg,auto-match,0.99,Don Pepin Garcia,Original,don-pepin-garcia-original,Don Pepin Garcia,Original,brand-agree,don-pepin-garcia-original
band-7af3e640813a.jpg,auto-match,0.99,Liga Privada,T52,liga-privada-t52,Drew Estate,Liga Privada T52,brand-DIFF,liga-privada-t52
band-7e1400cd3bde.jpg,auto-match,0.99,Liga Privada,No. 9,liga-privada-no-9,Drew Estate,Liga Privada No. 9,brand-DIFF,liga-privada-no-9
band-7f5c7c44a6c1.jpg,auto-match,0.98,Fratello,,fratello-bianco-iv-sublime,Fratello,Bianco Iv,brand-agree,fratello-bianco-iv-sublime
band-8087ee252e5e.jpg,auto-match,0.94,ST,,drew-estate-deadwood-tobacco-co-ba,Drew Estate,Deadwood Tobacco Co. Ba,brand-agree,drew-estate-deadwood-tobacco-co-ba
band-83884dfb64eb.jpg,auto-match,0.99,LA PALINA,BLUE LABEL SUMATRA,601-blue-label,601,Blue Label,brand-DIFF,601-blue-label
band-858cae72c5be.jpg,auto-match,0.99,Reserva,Broadleaf,camacho-broadleaf,Camacho,Broadleaf,brand-DIFF,camacho-broadleaf
band-863d76f9d33f.jpg,ambiguous,0.645,Verocu,,e-p-carrillo-inch-nicaragua-60-ring-gauge-vitola,E.P. Carrillo,INCH Nicaragua,brand-DIFF,e-p-carrillo-inch-nicaragua-60-ring-gauge-vitola
band-872a31927679.jpg,auto-match,0.99,Arturo Fuente,Gran Reserva,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,brand-agree,arturo-fuente-gran-reserva-rothschild-natural
band-878a17b1b7dd.jpg,ambiguous,0.648,Image is too blurry to identify text on the band.,,foundation-cigar-co-menelik-petite-robusto,Foundation Cigar Co.,Menelik Petite Robusto,brand-DIFF,foundation-cigar-co-menelik-petite-robusto
band-87a40f3c35fc.jpg,auto-match,0.99,L'Atelier,La Mission,latelier-la-mission,L'Atelier,La Mission,brand-agree,latelier-la-mission
band-87fafb64ebf9.jpg,auto-match,0.99,LA PALINA,DOUBLE DIGIT,la-palina-double-digit,La Palina,Double Digit,brand-agree,la-palina-double-digit
band-88df596770d3.jpg,auto-match,0.99,Punch,Clásico,punch-clasico,Punch,Clasico,brand-agree,punch-clasico
band-8a48360fed30.jpg,auto-match,0.886,VEGA MAGNA,,manolo-quesada-75th-anniversary,Quesada,Manolo Quesada 75Th Anniversary,brand-DIFF,manolo-quesada-75th-anniversary
band-8b855967bfb5.jpg,auto-match,0.99,Rocky Patel,Vintage 1992,rocky-patel-vintage-1992,Rocky Patel,Vintage 1992,brand-agree,rocky-patel-vintage-1992
band-8ba2b6836524.jpg,auto-match,0.98,Drew Estate,Liga Privada No. 9 Oscuro,liga-privada-unico-feral-flying-pig,Drew Estate,Liga Privada Unico Feral Flying Pig,brand-agree,liga-privada-unico-feral-flying-pig
band-8c57586bbaff.jpg,auto-match,0.98,ASHTON,VSG,ashton-virgin-sun-grown,Ashton,Virgin Sun Grown,brand-agree,ashton-virgin-sun-grown
band-8e0f7589a9d0.jpg,ambiguous,0.842,LA AROMA DE CUBA,Mi Amor,la-aroma-de-cuba-mi-amor-reserva,La Aroma de Cuba,Mi Amor Reserva,brand-agree,la-aroma-de-cuba-mi-amor-reserva
band-8f0a30dfb414.jpg,auto-match,0.98,H. Upmann,,h-upmann-by-aj-fernandez,H. Upmann,H. Upmann,brand-agree,h-upmann-by-aj-fernandez
band-8fbd10ebd3fc.jpg,auto-match,0.99,My Father,The Judge,my-father-father-the-judge-grand-robusto-box-pressed,My Father,Father The Judge Grand Robusto Box Pressed,brand-agree,my-father-father-the-judge-grand-robusto-box-pressed
band-9061ca862af2.jpg,auto-match,0.99,JAIME GARCIA,Reserva Especial,jaime-garcia-reserva-especial-churchill-connecticut,Jaime Garcia,Reserva Especial Churchill Connecticut,brand-agree,jaime-garcia-reserva-especial-churchill-connecticut
band-926dc3534ca1.jpg,ambiguous,0.666,Tabacalera Palma,La Jockra,gurkha-master-select-toro,Gurkha,Master Select,brand-DIFF,gurkha-master-select-toro
band-9277f2fe4fae.jpg,auto-match,0.98,MACANUDO,,m-by-macanudo-toro,Macanudo,By Macanudo,brand-agree,m-by-macanudo-toro
band-940f7fd15f7c.jpg,auto-match,0.98,ROMEO Y JULIETA,OCHO,edicion-limitada-romeo-y-julieta-churchill,Romeo y Julieta,Limitada Romeo Y Julieta Churchill,brand-agree,edicion-limitada-romeo-y-julieta-churchill
band-95040cd47124.jpg,ambiguous,0.833,Arturo Fuente,Special Selection,arturo-fuente-hemingway-natural,Arturo Fuente,Hemingway Natural,brand-agree,arturo-fuente-hemingway-natural
band-95311ebd2ad5.jpg,ambiguous,0.833,Arturo Fuente,,arturo-fuente-hemingway-natural,Arturo Fuente,Hemingway Natural,brand-agree,arturo-fuente-hemingway-natural
band-96b93771227e.jpg,auto-match,0.99,OLIVA,Serie V Melanio Gran Reserva Limitada,oliva-serie-v-melanio,Oliva,Serie V Melanio,brand-agree,oliva-serie-v-melanio
band-9790033c13cb.jpg,auto-match,0.99,Drew Estate,UF-13,liga-privada-unico-uf-13-dark,Drew Estate,Liga Privada Unico UF-13 Dark,brand-agree,liga-privada-unico-uf-13-dark
band-98baa7579d3f.jpg,auto-match,0.99,Davidoff,Dominican Maduro,davidoff-dominican-maduro-primeros,Davidoff,Dominican Maduro Primeros,brand-agree,davidoff-dominican-maduro-primeros
band-98d48981f422.jpg,ambiguous,0.678,ATABEY,,atabey,Atabey,,brand-agree,atabey
band-9a1406d70e04.jpg,auto-match,0.99,PLASENCIA,ALMA DEL CAMPO,plasencia-alma-del-campo-madrono-gordo,Plasencia,Alma Del Campo Madrono – Gordo,brand-agree,plasencia-alma-del-campo-madrono-gordo
band-9ab25ffe5419.jpg,auto-match,0.99,Padron,Damaso,padron-damaso,Padrón,Dámaso,brand-DIFF,padron-damaso
band-9bc94d375c34.jpg,auto-match,0.99,ENCLAVE,BROADLEAF,enclave-broadleaf-belicoso,A.J. Fernandez,Enclave Broadleaf Belicoso,brand-DIFF,enclave-broadleaf-belicoso
band-9d6b953fad27.jpg,ambiguous,0.58,,,a-flores-serie-privada-sp-52-capa-maduro,A. Flores,Serie Privada SP 52 Capa Maduro,,a-flores-serie-privada-sp-52-capa-maduro
band-9ea7a180adff.jpg,auto-match,0.99,PLASENCIA,ALMA FUERTE,plasencia-alma-fuerte,Plasencia,Alma Fuerte,brand-agree,plasencia-alma-fuerte
band-9f9e8cc0089b.jpg,auto-match,0.99,Padron,1964 Anniversary Series,padron-1964-anni-belicoso,Padrón,1964 Anni.,brand-DIFF,padron-1964-anni-belicoso
band-a071e2399934.jpg,ambiguous,0.833,LA PALINA,,la-palina-el-ano-1896-oscuro,La Palina,El Ano 1896 Oscuro,brand-agree,la-palina-el-ano-1896-oscuro
band-a0e666f73875.jpg,auto-match,0.99,E.P. Carrillo,Allegiance,ep-carrillo-allegiance-confidant-toro,E.P. Carrillo,Allegiance Confidant Toro,brand-agree,ep-carrillo-allegiance-confidant-toro
band-a160532a7f15.jpg,auto-match,0.99,PLASENCIA,COSECHA 149,plasencia-cosecha-149,Plasencia,Cosecha 149,brand-agree,plasencia-cosecha-149
band-a2134fdf2d42.jpg,auto-match,0.99,ODYSSEY,HABANO,odyssey-habano,Odyssey,Habano,brand-agree,odyssey-habano
band-a2a3698cbeb8.jpg,auto-match,0.99,Don Pepin Garcia,Original,don-pepin-garcia-original,Don Pepin Garcia,Original,brand-agree,don-pepin-garcia-original
band-a3acc3e6bf6e.jpg,auto-match,0.98,MAYFLOWER,,mayflower-dusk-toro,Mayflower,Dusk,brand-agree,mayflower-dusk-toro
band-a3bff1b76e59.jpg,auto-match,0.99,My Father,Garcia & Garcia,my-father-garcia-garcia-toro-deluxe,My Father,Garcia & Garcia Toro Deluxe,brand-agree,my-father-garcia-garcia-toro-deluxe
band-a54240c2ea39.jpg,auto-match,0.99,PLASENCIA,ALMA FUERTE,plasencia-alma-fuerte,Plasencia,Alma Fuerte,brand-agree,plasencia-alma-fuerte
band-a6d5c988b96e.jpg,auto-match,0.99,Flor de las Antillas,Sun Grown,alec-bradley-sun-grown,Alec Bradley,Sun Grown,brand-DIFF,alec-bradley-sun-grown
band-a9f93824b4db.jpg,auto-match,0.99,Padrón,1964 Anniversary Series Presidente Natural,padron-1964-anni-belicoso,Padrón,1964 Anni.,brand-agree,padron-1964-anni-belicoso
band-adaf5e4056d4.jpg,auto-match,0.873,ROCKY PATEL,Vintage 1999 Connecticut,caribe-deluxe,Caribe,Deluxe,brand-DIFF,caribe-deluxe
band-ae09c419abf7.jpg,auto-match,0.98,LAS CALAVERAS,,crowned-heads-las-calaveras,Crowned Heads,Las Calaveras,brand-DIFF,crowned-heads-las-calaveras
band-af672cb0f141.jpg,auto-match,0.98,CASA MAGNA,,casa-de-garcia-casa-magna-d-magnus-ii-tiberius,Casa de Garcia,Casa Magna D. Magnus II Tiberius,brand-DIFF,casa-de-garcia-casa-magna-d-magnus-ii-tiberius
band-b0b12b3d32c9.jpg,auto-match,0.99,ASHTON,SYMMETRY,ashton-symmetry,Ashton,Symmetry,brand-agree,ashton-symmetry
band-b2355c8be4eb.jpg,auto-match,0.99,ODYSSEY,MADURO,odyssey-maduro,Odyssey,Maduro,brand-agree,odyssey-maduro
band-b31be1862e38.jpg,auto-match,0.99,Arturo Fuente,Lost City,arturo-fuente-opus-x-lost-city,Arturo Fuente,Opus X Lost City,brand-agree,arturo-fuente-opus-x-lost-city
band-b38466364693.jpg,auto-match,0.99,E.P. Carrillo,La Historia,e-p-carrillo-carrillo-la-historia-el-senador,E.P. Carrillo,Carrillo La Historia El Senador,brand-agree,e-p-carrillo-carrillo-la-historia-el-senador
band-b3944a44d3aa.jpg,auto-match,0.99,E.P. Carrillo,La Historia,e-p-carrillo-carrillo-la-historia-el-senador,E.P. Carrillo,Carrillo La Historia El Senador,brand-agree,e-p-carrillo-carrillo-la-historia-el-senador
band-b538cff09e78.jpg,ambiguous,0.806,Allegiance,,allegiance-by-e-p-carrillo-sidekick,Allegiance,Sidekick,brand-agree,allegiance-by-e-p-carrillo-sidekick
band-b5810dc8d055.jpg,auto-match,0.98,Crowned Heads,TBA Exclusive 2020,crowned-heads-four-kicks-mule-kick-le-2020,Crowned Heads,Four Kicks Mule Kick Le 2020,brand-agree,crowned-heads-four-kicks-mule-kick-le-2020
band-b673451f19e5.jpg,auto-match,0.99,CAO,BRAZILIA,cao-brazilia-cariocas,CAO,Brazilia Cariocas,brand-agree,cao-brazilia-cariocas
band-b6ea72a8eee0.jpg,ambiguous,0.846,"Unclear, possibly H. Upmann",,h-upmann-by-aj-fernandez,H. Upmann,H. Upmann,brand-agree,h-upmann-by-aj-fernandez
band-b729b1b219d9.jpg,auto-match,0.99,My Father,The Judge,my-father-father-the-judge-grand-robusto-box-pressed,My Father,Father The Judge Grand Robusto Box Pressed,brand-agree,my-father-father-the-judge-grand-robusto-box-pressed
band-b80b2560f251.jpg,auto-match,0.98,Indian Motorcycle,,indian-motorcycle-cigars-125th-anniversary,Indian Motorcycle Cigars,125th Anniversary,brand-agree,indian-motorcycle-cigars-125th-anniversary
band-b95d5f6a5d53.jpg,auto-match,0.99,Joya de Nicaragua,Antaño CT,joya-de-nicaragua-antano,Joya de Nicaragua,Antano,brand-agree,joya-de-nicaragua-antano
band-ba46cac7939b.jpg,auto-match,0.99,QUORUM,SHADE,quorum-shade,Quorum,Shade,brand-agree,quorum-shade
band-ba65b7089747.jpg,auto-match,0.99,PLASENCIA,ALMA FUERTE,plasencia-alma-fuerte,Plasencia,Alma Fuerte,brand-agree,plasencia-alma-fuerte
band-bb88cb65d01e.jpg,auto-match,0.99,My Father,Garcia & Garcia,my-father-garcia-garcia-toro-deluxe,My Father,Garcia & Garcia Toro Deluxe,brand-agree,my-father-garcia-garcia-toro-deluxe
band-bc17f0690118.jpg,auto-match,0.99,Tatuaje,Corojo,tatuaje-corojo,Tatuaje,Corojo,brand-agree,tatuaje-corojo
band-bce8ee114609.jpg,auto-match,0.99,My Father,Le Bijou 1922,my-father-le-bijou-1922-100-anos,My Father,Le Bijou 1922 100 Anos,brand-agree,my-father-le-bijou-1922-100-anos
band-bcfb396c977b.jpg,auto-match,0.99,Arturo Fuente,Lost City,arturo-fuente-opus-x-lost-city,Arturo Fuente,Opus X Lost City,brand-agree,arturo-fuente-opus-x-lost-city
band-bd15059e3708.jpg,ambiguous,0.799,THE WISE MAN,,foundation-cigar-co-the-wise-man-maduro,Foundation Cigar Co.,The Wise Man Maduro,brand-DIFF,foundation-cigar-co-the-wise-man-maduro
band-be15709d5d81.jpg,auto-match,0.98,ATABEY,,atabey,Atabey,,brand-agree,atabey
band-bef0c7bee2d5.jpg,auto-match,0.99,MONTECRISTO,CLASSIC SERIES,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,brand-agree,montecristo-classic-series-corona-5-5-44
band-bf8e9996fa61.jpg,ambiguous,0.634,The image is too blurry to identify any text on the cigar band.,,g-a-r-by-george-rico,G.A.R.,By George Rico,brand-agree,g-a-r-by-george-rico
band-c02d8c5e1e57.jpg,auto-match,0.99,Rocky Patel,Decade,rocky-patel-decade-10th-anniversary-cigar,Rocky Patel,Decade 10th Anniversary Cigar,brand-agree,rocky-patel-decade-10th-anniversary-cigar
band-c0a120f90d77.jpg,auto-match,0.99,CLE,Connecticut,cle-connecticut-corona,CLE,Connecticut,brand-agree,cle-connecticut-corona
band-c10127ccd978.jpg,ambiguous,0.671,Image is too blurry to identify text on the band.,,stillwell-star,Stillwell Star,,brand-DIFF,stillwell-star
band-c1e9c227ab9b.jpg,auto-match,0.98,NEW WORLD,,a-j-fernandez-new-world,A.J. Fernandez,New World,brand-DIFF,a-j-fernandez-new-world
band-c35e03da6415.jpg,auto-match,0.99,ROJAS,BREAKFAST TACO,rojas-breakfast-tacos,Rojas,Breakfast Tacos,brand-agree,rojas-breakfast-tacos
band-c3d32d20bfdc.jpg,auto-match,0.99,BYRON,RESERVA 4 AÑOS,byron-reserva-4-anos,Byron,Reserva 4 Años,brand-agree,byron-reserva-4-anos
band-c3f815b65145.jpg,auto-match,0.99,My Father,The Judge,my-father-father-the-judge-grand-robusto-box-pressed,My Father,Father The Judge Grand Robusto Box Pressed,brand-agree,my-father-father-the-judge-grand-robusto-box-pressed
band-c418a77d06c1.jpg,auto-match,0.98,THE WISE MAN,,foundation-cigar-co-the-wise-man-maduro,Foundation Cigar Co.,The Wise Man Maduro,brand-DIFF,foundation-cigar-co-the-wise-man-maduro
band-c512a330ea20.jpg,auto-match,0.98,NEW WORLD,,a-j-fernandez-new-world,A.J. Fernandez,New World,brand-DIFF,a-j-fernandez-new-world
band-c5b1de6b5f07.jpg,auto-match,0.98,Rocky Patel,Emerald,sixty-by-rocky-patel-toro,Rocky Patel,Rocky Patel,brand-agree,sixty-by-rocky-patel-toro
band-c6651f732a3a.jpg,auto-match,0.99,THE TABERNACLE,DAVID,the-tabernacle-david,Foundation Cigar Co.,The Tabernacle David,brand-DIFF,the-tabernacle-david
band-c6b926dbf385.jpg,ambiguous,0.645,,,eiroa-the-first-20-years-colorado,Eiroa,The First 20 Years Colorado,,eiroa-the-first-20-years-colorado
band-c6c7acf27eb1.jpg,auto-match,0.98,Tatuaje,,tatuaje-cabaiguan,Tatuaje,Cabaiguan,brand-agree,tatuaje-cabaiguan
band-c6dc8eda2a03.jpg,auto-match,0.891,CRUX,GUILD,crux-guild,Crux,Guild,brand-agree,crux-guild
band-c8255b241ad6.jpg,auto-match,0.99,Drew Estate,Undercrown,undercrown-maduro,Drew Estate,Undercrown Maduro,brand-agree,undercrown-maduro
band-c8448656fcde.jpg,auto-match,0.98,Padron,Anniversary Series,padron-1964-anniversary-a,Padrón,1964 Anniversary A,brand-DIFF,padron-1964-anniversary-a
band-c98ff12d142a.jpg,ambiguous,0.838,Escasos,,diesel-disciple,Diesel,Disciple,brand-DIFF,diesel-disciple
band-c9944212a7b7.jpg,auto-match,0.99,Rough Rider,Sweets,rough-rider-sweets-robusto,Rough Rider,Sweets,brand-agree,rough-rider-sweets-robusto
band-ca76a0fa5918.jpg,auto-match,0.98,Macanudo,,m-by-macanudo-toro,Macanudo,By Macanudo,brand-agree,m-by-macanudo-toro
band-ca7d9abe7360.jpg,auto-match,0.99,PLASENCIA,RESERVA ORIGINAL,plasencia-reserva-original-organica-nesticos,Plasencia,Reserva Original,brand-agree,plasencia-reserva-original-organica-nesticos
band-cb1e7d61fcff.jpg,auto-match,0.99,Aganorsa Leaf,International Supreme Leaf,aganorsa-leaf-supreme-leaf-toro,Aganorsa Leaf,Supreme Leaf,brand-agree,aganorsa-leaf-supreme-leaf-toro
band-cb565dd97a14.jpg,auto-match,0.99,Tatuaje,Cojonu 2012,tatuaje-cojonu-2012-tuxtla,Tatuaje,Cojonu 2012 Tuxtla,brand-agree,tatuaje-cojonu-2012-tuxtla
band-cc462c4ba040.jpg,auto-match,0.99,Romeo y Julieta,Medallas de Oro,romeo-y-julieta-vintage-vi-medallas-de-oro,Romeo y Julieta,Vintage VI (Medallas de Oro),brand-agree,romeo-y-julieta-vintage-vi-medallas-de-oro
band-cd586671a88a.jpg,auto-match,0.98,THE TABERNACLE,HAVANA CT NO. 142,the-tabernacle-broadleaf-goliath-perfecto,The Tabernacle,Broadleaf Goliath,brand-agree,the-tabernacle-broadleaf-goliath-perfecto
band-d16afc9447ee.jpg,auto-match,0.965,ESTELI-RECARGADO,OLMEC,foundation-cigar-co-olmec,Foundation Cigar Co.,Olmec,brand-DIFF,foundation-cigar-co-olmec
band-d16f6d5b7361.jpg,auto-match,0.98,Padrón,Anniversary Series,padron-1926-serie-no-35-natural,Padrón,1926 Serie No. 35 Natural,brand-agree,padron-1926-serie-no-35-natural
band-d1ee91bcf6a8.jpg,auto-match,0.99,Padrón,1964 Anniversary Series,padron-1964-anni-belicoso,Padrón,1964 Anni.,brand-agree,padron-1964-anni-belicoso
band-d2152b00a602.jpg,auto-match,0.99,Rocky Patel,Gold Label,rocky-patel-gold-label,Rocky Patel,Gold Label,brand-agree,rocky-patel-gold-label
band-d2304c1d3b6b.jpg,auto-match,0.99,Rough Rider,Sweets,rough-rider-sweets-robusto,Rough Rider,Sweets,brand-agree,rough-rider-sweets-robusto
band-d2baeed03251.jpg,auto-match,0.925,KINTSUGI,SABI,alec-bradley-kintsugi-wabi-sabi,Alec Bradley,Black Market Kintsugi Wabi Sabi,brand-DIFF,alec-bradley-kintsugi-wabi-sabi
band-d48a51de5109.jpg,auto-match,0.99,OLIVA,Serie V Melanio Maduro,oliva-serie-v-melanio-maduro-churchill,Oliva,Serie V Melanio Maduro,brand-agree,oliva-serie-v-melanio-maduro-churchill
band-d4e4a84cddac.jpg,auto-match,0.99,Montecristo,Classic Series,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,brand-agree,montecristo-classic-series-corona-5-5-44
band-d5109c8fe57a.jpg,auto-match,0.99,Alec Bradley,Safe Keepings,alec-bradley-safe-keepings,Alec Bradley,Safe Keepings,brand-agree,alec-bradley-safe-keepings
band-d52a0cb438b1.jpg,auto-match,0.99,COCO,ALEXANDRA COLLECTION,el-septimo-alexandra-collection,El Septimo,Alexandra Collection,brand-DIFF,el-septimo-alexandra-collection
band-d59b4c5c260c.jpg,auto-match,0.99,Arturo Fuente,Gran Reserva,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,brand-agree,arturo-fuente-gran-reserva-rothschild-natural
band-d610676b30e5.jpg,auto-match,0.99,PLASENCIA,ALMA FUERTE,plasencia-alma-fuerte,Plasencia,Alma Fuerte,brand-agree,plasencia-alma-fuerte
band-d761f4025818.jpg,auto-match,0.98,Black Diamond,,diamond-crown-black-diamond,Diamond Crown,Black Diamond,brand-DIFF,diamond-crown-black-diamond
band-d7d90c1b3669.jpg,auto-match,0.99,Arturo Fuente,Gran Reserva,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,brand-agree,arturo-fuente-gran-reserva-rothschild-natural
band-d81d17012b33.jpg,auto-match,0.98,LA FLOR DOMINICANA,,la-flor-dominicana-1994,La Flor Dominicana,1994,brand-agree,la-flor-dominicana-1994
band-d9af97984c15.jpg,auto-match,0.99,La Gloria Cubana,Medio Tiempo,la-gloria-cubana-medio-tiempo-robusto,La Gloria Cubana,Medio Tiempo,brand-agree,la-gloria-cubana-medio-tiempo-robusto
band-d9dc18cec566.jpg,auto-match,0.99,Arturo Fuente,Gran Reserva,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,brand-agree,arturo-fuente-gran-reserva-rothschild-natural
band-da19fc25bda4.jpg,auto-match,0.948,ATABEY,,atabey,Atabey,,brand-agree,atabey
band-da2a84d42a47.jpg,auto-match,0.99,OLIVA,Serie V Melanio Gran Reserva Limitada,oliva-serie-v-melanio,Oliva,Serie V Melanio,brand-agree,oliva-serie-v-melanio
band-dbd27aeca675.jpg,ambiguous,0.798,HAVANA Q,,havana-q-double-grande,Havana,Q Double Grande,brand-agree,havana-q-double-grande
band-dc59f78b0a60.jpg,auto-match,0.98,God of Fire,KBP Special Reserve,god-of-fire-by-don-carlos,God of Fire,God of Fire,brand-agree,god-of-fire-by-don-carlos
band-dc73616291ec.jpg,low-confidence,0.487,Image is too blurry to identify a brand.,,g-a-r-by-george-rico,G.A.R.,By George Rico,brand-DIFF,g-a-r-by-george-rico
band-dc7b47884056.jpg,ambiguous,0.514,Image is too blurry to identify text on the band.,,fonseca-arana,Fonseca,Arana,brand-DIFF,fonseca-arana
band-dc895a965dfd.jpg,auto-match,0.99,MONTECRISTO,CLASSIC SERIES,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,brand-agree,montecristo-classic-series-corona-5-5-44
band-dd602f2a97dd.jpg,auto-match,0.99,La Flor Dominicana,Suave,la-flor-dominicana-suave,La Flor Dominicana,Suave,brand-agree,la-flor-dominicana-suave
band-ddbcaf13320b.jpg,auto-match,0.99,BANDOLERO,SERIE C CLANDESTINOS,bandolero-clandestinos,Bandolero,Clandestinos,brand-agree,bandolero-clandestinos
band-dde86e3e281f.jpg,auto-match,0.99,Tatuaje,Cojonu 2012,tatuaje-nicaragua-cojonu-2012,Tatuaje,Nicaragua Cojonu 2012,brand-agree,tatuaje-nicaragua-cojonu-2012
